product_id,product_title,rating,summary,review,location,date,upvotes,downvotes
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Delightful,"Super quality super sound bass good super battery backup, super super super",Ganjam District,1 month ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Brilliant,This neckband earphone is very good in quality. Easy to use. Very comfortable and design is good. Sound quality is excellent and bass is also nice. Elegant design. According to price product is super.,Patna,7 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Best in the market!,"This U&I neckband is awesome I mean seriously I got the best earphones till now. Sound is so good bass music. Easily get connected with phone, very light weighted. Very comfortable.",New Delhi,7 months ago,1,2
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Worth every penny,Nice product ...❤️❤️ Nice sound.❤️💰Nice bass quality.❤️❤️.  And good battery backup.❤️❤️     This had phone value for money..And .... good parking ...i am so happy ...    And thanks for flipkart...❤️❤️❤️❤️,Paschim Medinipur District,11 days ago,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Classy product,Nice Products,,2 months ago,24,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Perfect product!,Best in this price Bass 4.5*Sound 4.5*Battery backup 4.9*Design 4.2*,Mumbai,2 months ago,52,6
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Delightful,Super product very nice,Vizianagaram District,7 months ago,39,4
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Very Good,very nice,Thrissur,6 months ago,49,6
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Value-for-money,Quality is good as er price,Kanti,1 month ago,40,5
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Very Good,Great product low price best quality 👍,,2 months ago,10,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,2,Could be way better,"After 1day of use I am writing this reviewBuild quality 3/5 (the wires to the speakers are very thin. Not durable)Sound 5/5 (it's very loud)Bass 4/5 ( It's just okay type) Backup 5/5( this is something commendable. I have turned it on yesterday at 4:30 pm. Now today it's 11:52pm, it's charging for the 1st time. I have used it for almost 14-15 hours including 5-6 hours of calling. Even yesterday night I forgot to turn it off so it was powered on for whole night)I shall update from time t...",Gangarampur,6 months ago,32,5
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Mind-blowing purchase,Simply good product..... ❤,East Godavari District,1 month ago,7,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Must buy!,Its wonderful product in budget price..,Kanniyakumari District,6 months ago,15,2
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Horrible,In a month only one earpiece stopped working,Pali District,2 months ago,30,7
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Did not meet expectations,"U can use this headset for music and watching movies. Please don't use this for calling. Calling sound quality is very bad and poor, cheating vendor don't trust. All good reviews are fake don't buy this product,",Kozhikode,4 months ago,57,22
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Value-for-money,I review after 25 days use. Battery is good backup n sound quality are absolutely good..,Morena,3 months ago,17,4
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Best in the market!,nice,Srikakulam District,1 month ago,5,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Terrific,Osm product battery backup so good 10 hours backup sound quality is pretty good and Bass also good..,,6 months ago,6,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Super!,Thank you flipcart fast delivered & good packing,Mysuru,2 months ago,15,3
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Terrific purchase,"Sound quality is very good, battery backup is good.",Cuttack District,1 month ago,7,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Fabulous!,Nice,,6 months ago,22,7
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Must buy!,"Very descent quality with this price range. I was confused between other brands, and i went for this one just to give it a shot, i definately i can say that it was worth for its price. battery backup is good. sound quality is also very nice !",,7 months ago,13,3
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Must buy!,Best in price ..better then boult Sound is awesomeFull black .. Bright colorThank you Flipkart,Kanpur,3 months ago,7,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Did not meet expectations,Poor sound quality... Poor build quality... Noisy feeling...,Salem,1 month ago,6,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Must buy!,Best in price ..better then boult Sound is awesomeFull black .. Bright colorThank you Flipkart,Kanpur,3 months ago,8,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Did not meet expectations,Poor sound quality... Poor build quality... Noisy feeling...,Salem,1 month ago,6,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Best in the market!,"Nice sound,comfortable on ears.Good product.",Ghaziabad,5 months ago,7,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Waste of money!,Dont cheet customers with this type of useless products..,Pathanamthitta District,2 months ago,13,5
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Must buy!,I'm using this from last 1 week.....Battery.              5/5Build quality.    . 4.5/5Bass.                   4.8/5Performance.        5/5Value for money.   5/5Wonderful bluetooth headset in this price,Srikakulam District,1 month ago,4,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,3,Just okay,"After 4 days of use. Built quality is bit average. The sound is okay, but at times it gives humming sound for few seconds then it goes away. Which is very irritating when you are listening music.",,1 month ago,4,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Highly recommended,Review after 24 hrs ..batery is awsome..in 5hrs at 60 %volume battery discharges 80 to jst60 %.sound is  awesome.. Body nd wire is weak ..but att 514 is gud ..value for ur money,Darbhanga,2 months ago,4,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Super!,"Built quality is awesome.. Sound and bass quality is superb. Bluetooth connectivity is nice, so is the battery back-up. Its Lightweight. Overall a value for money product at this price.",Mumbai,7 months ago,4,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Awesome,Wow nice product,Kolkata,2 months ago,12,4
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Best in the market!,Super,Darbhanga,2 months ago,10,3
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,3,Nice,Ok fair price too high,Ernakulam,8 months ago,10,3
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Very poor,Don't recommend at all.,Bankura District,1 month ago,8,2
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Wonderful,It's very good.. Awesome sound quality.  And battery is excellent.. I am very pleased to this purchase..,Jiaganj Azimganj,2 months ago,8,2
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Excellent,It's awsumm😍😍😍 sound quality ar awsm & base r superProduct are best at this price range..,Bokaro Steel City,3 months ago,6,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Worth every penny,Frist quality,Anantapur District,3 months ago,6,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,2,Could be way better,So poor item and always it disconnected,Edathala,8 months ago,15,8
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,3,Decent product,Product is OKBattery backup is GoodDesign & build quality is lowSound is crystal clear bass is okWire quality is low and these are like rubber wires,Bareilly,2 months ago,10,4
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Classy product,Really its awesome. Its better than jbl boat I had used previously.blindly go with it.thanks to flipkart.,Tiruchirappalli District,1 month ago,3,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Terrific purchase,Realy nice product at this prise,Paratwada,1 month ago,3,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Great product,Awesome Sound Quality....with super Bass effects...Good 🔋 backupOverall rating  5*/5*,Aurangabad,2 months ago,3,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Must buy!,Very good bass very nice sonf Quality good,Sangat,2 months ago,3,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Simply awesome,excellent battery backup and charging time .it charges within 30 min and gives backup upto 2 days .when i use it throughout the day form  8 am to 9 pm .❤️to u&i,,2 months ago,3,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Super!,Nice product sound quality nice battery backup very nice,Surat,7 months ago,3,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Just wow!,good saund,Butibori,1 month ago,5,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Good quality product,Very nice product 👌👌🔥,Jogipet,1 month ago,5,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Really Nice,Awasom product at this price right time delivery tk u Flipkart superb sound quality,Kancheepuram,2 months ago,8,3
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,2,Expected a better product,product is very poor quality.,Kalyan,7 months ago,7,3
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Terrific,Really osm great I didn't expect this much.. sound quality is very wonderful moment 🔥..thnaks to Flipkart,Arakonam,6 months ago,6,2
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Fabulous!,Super,Podalakur,6 months ago,7,3
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Unsatisfactory,"Very bad product and the bluetooth range is only 2 metre , frequently dropping sound when I on the music in my phone",Hyderabad,1 month ago,7,4
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Just wow!,It's a overall gud product build quality and sounds quality very well. Excellent battery backup I am fully satisfied with the product.,New Delhi,7 months ago,5,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Useless product,Gooiiss pls don't buy this it didn't even last for a month,Thiruvalla,2 months ago,7,4
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Brilliant,Excellent,Nadim Tiruvuru,17 days ago,2,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Brilliant,I didn't expect that a cheap earphone canbe like this । It's awesome highly recommend,Mainaguri,24 days ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Pretty good,I am so excited filipkat earphone Jack pot,New Town,1 month ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Wonderful,Awesome,Warangal,1 month ago,2,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Must buy!,"SupperVery similar to boat headphones infact the battery life of this headphone is around 10 hrs .after continuous use of 5 hrs found that 80% charge  was still leftYou can go for it, sound quality and bass is also good and its battery is really amazing",Chapari,2 months ago,2,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Pretty good,This product is osm sound Quality is very nice and base is super that my good day,Siwan District,2 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Must buy!,Really very perfect sound best bass quality and then worth of money,,2 months ago,2,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Awesome,U&i Bluetooth device 3days charge  rakh ta he or voice clarity must he but bass itna nehi he fir bi achhha he Paisa ke hisab se good,Rengali Dam Project Township,3 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Hated it!,It stopped working after 3weeks of buy!Worst productSound quality is not even that good,Hassan,2 months ago,9,7
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Highly recommended,very very very best product for this price.... battery backup more than 15 hours....bass quality very nice & design are so nice..thanks to flipkart for this product.....,Madhepura,2 months ago,6,4
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Not recommended at all,One side stopped working in 2months,Mumbai,17 days ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Unsatisfactory,Not good,Puruliya District,1 month ago,2,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Fabulous!,Nice.,Bilaspur,1 month ago,2,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Did not meet expectations,Not working properly....,Shimla,1 month ago,2,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Worth every penny,Very high quality,Aurangabad,2 months ago,3,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Delightful,good product,Kattappana,8 months ago,3,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Classy product,Nice,Naldanga,3 months ago,4,2
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Fabulous!,Battery  backup is very good  😉 nice products 👍🙂,Chunar,1 month ago,10,17
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Fabulous!,Battery  backup is very good  😉 nice products 👍🙂,Chunar,1 month ago,10,17
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Fabulous!,Superb,Bengaluru,1 month ago,2,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,3,Decent product,Good product,Navi Mumbai,2 months ago,2,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Great product,Nice sounds,Puri,2 months ago,2,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Worth every penny,Good product,Ranaghat,2 months ago,2,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Mind-blowing purchase,Best bloototh led,,2 months ago,2,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Wonderful,Nice product,Kangra District,2 months ago,2,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Excellent,"Just awesome product complete satisfactory product but my packaging was not good but the sound quality made my day, thanks flipkart for this product",Kolkata,6 months ago,1,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Worth the money,Sound is good but design is poor,Barabanki,6 months ago,2,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Useless product,Super productMust buy,Bikaner,6 months ago,2,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Wonderful,Really good bluetooth...the sound quality is really very nice...also the packing was good....happy after using it...it is the value for money product,Jaipur,7 months ago,2,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Terrible product,It's not better this headphone one speaker damage and I'm not satisfy ok.,,1 day ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Terrific purchase,Awasom product superb sound quality battery backup are very good nice quality,,3 days ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Delightful,good,Parvathipuram,5 days ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Wonderful,This is very good productCharging time1 hourPlay time 20 hoursI realey I very happy Thanks flipcurt,Karwar,7 days ago,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,2,Not good,Not good,Jammu,11 days ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Terrific purchase,Wow I'm very happy..,Berhampore,11 days ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,2,Slightly disappointed,"It's not long connect to mobile, auto disconnected after some time and range also only 6ft",Greater Noida,11 days ago,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Useless product,This ear phone very cheap quality and price high,Baliapur,11 days ago,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Utterly Disappointed,"Worst product don't buy it, stopped working within 3 months, No warranty",Mumbai,12 days ago,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Perfect product!,Good U&i,Rishikesh,12 days ago,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Mind-blowing purchase,Osm,Patna,13 days ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Brilliant,Battery Back-up very good,Ghaziabad,13 days ago,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Perfect product!,Good delvar,Mahbubnagar,13 days ago,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Delightful,Battery backup good sound quality is very good,Noida,13 days ago,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Brilliant,Superb quality this neckband,Chandil,14 days ago,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,3,Just okay,4 months later item is bad,Jaipur,17 days ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Best in the market!,Good one,Nadia District,17 days ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Just wow!,Nce,Siliguri,17 days ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Good quality product,Very nice,Baripada,18 days ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Super!,Good bassGood battery backupGood sound,Vadakara,18 days ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Nice product,"Excellent bass, cheap nd best price, just go for it Worthy product. U will never regret after using..Wires are little thin.. So use properly. Overall excellent product in this price 😊",Patna,18 days ago,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Terrific purchase,Very Good Product.Long bettry life.,Prantij,21 days ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Great product,Nice,Prayagraj,22 days ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Super!,Wow superb and charging with high so 24hr charging,Hyderabad,23 days ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Delightful,Good product,Faizabad District,25 days ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Worth every penny,Very nice ek number 👌👌👌👌,Rae Bareli District,26 days ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Perfect product!,Super,Bengaluru,27 days ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Best in the market!,Very nice good value money,Chidambaram,1 month ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Just wow!,Really awesome product excellent sound quality and more comfortable and it is very simple and  lowest price 👌👌👌👌👌👌👌👌👌👌👌👌,Gajapathinagaram,1 month ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Value-for-money,Super,Vijapura,1 month ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,2,Moderate,Money bokka working only month,Tuni,1 month ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Super!,"Nice, simple, 100% satisfied",Malappuram,1 month ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Value-for-money,"After,  1month usage review : Battery super 3days. Full backupSound is very very superBass also goodDesign also good.. must. Buy for bike travellingeople.. Thank you...",Anaiyur Virudhunagar District,1 month ago,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Wonderful,Really good,Kottayam District,1 month ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Nice product,Osm sound and super bass,Lucknow,1 month ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Pretty good,At this Price rate Perfect earphones nice bassSound quality is awesome,Mumbai,1 month ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Worth every penny,Good at price range,Akhnoor,1 month ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,3,Just okay,Not long lasting.. After one month one side ear speaker didn't work properly..,Bonaigarh,1 month ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Super!,Just Amzing with rs 479.,Kochi,1 month ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Simply awesome,Awesome headphone..😌😌. I m happy with this product.... 🤩🤩Value of money 👍👍👍,Guwahati,1 month ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Wonderful,Very nice product at low priceReally super,Anakapalle,1 month ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Terrific purchase,Good products value of money,Bengaluru,1 month ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Highly recommended,Good product is most convenient,Kolkata,1 month ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Utterly Disappointed,bekar hai auto disconnected,Bhachau,1 month ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Awesome,Best product i have ever bought,Gangavalli,1 month ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,3,Good,Not bad,Jaunpur,1 month ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Must buy!,"Really awesome friends, i was little bit confused before buying it, should i go for Boat or Noise though they are also great of its performance ? Keeping price in mind i finally buyied this.If you are looking a good option in low price then go for it . Certainly you will not disappointed by its performance , sounds clarity nd bass is really great. Design and looks may disappoints you.",Lucknow,1 month ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Super!,I am used first time this Brand..but sound and bass quality is very fine..,Purnia,1 month ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Simply awesome,Good product,Kalahandi District,1 month ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Simply awesome,Good product,Kalahandi District,1 month ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Wonderful,Very nice to hearing songs... Very good,Periyakulam,1 month ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Delightful,Nice Battery Backup & Sound quality ok,Bangalore,1 month ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Classy product,Awesome very nice am very happy to got it,Nasrigagnj,1 month ago,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Very Good,Good product,Biharsharif,1 month ago,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Excellent,I am giving 5 star to this product.my friend have one plus headphone but he just like it.i thik best product in this price....,Purnia,1 month ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Wonderful,Cheap and best earphones in cheapest price.,Nizamabad,1 month ago,0,0
